Customer_ID,Age,Gender,Income,Skin_Type,Previous_Cosmetic_Purchases,Purchase_Frequency,Monthly_Spend,Purchased_New_Product,Age_Group
CUST03602,59,Male,63900.0,Combination,3.0,0.24,180.0,0,56+
CUST03502,47,Male,,Normal,1.0,0.07,100.0,0,46-55
CUST09259,18,Female,29200.0,Sensitive,4.0,0.41,100.0,0,18-25
CUST07443,38,Male,58200.0,Combination,5.0,0.39,170.0,1,36-45
CUST08372,27,Female,22600.0,Oily,6.0,0.53,140.0,1,26-35
CUST08096,25,F,26800.0,Oily,4.0,0.36,110.0,1,18-25
CUST08935,50,Male,20900.0,Dry,,0.42,200.0,0,46-55
CUST05236,29,Female,39800.0,Oily,8.0,0.57,280.0,0,26-35
CUST06621,30,Male,54500.0,Normal,4.0,0.31,150.0,0,26-35
CUST08834,48,Male,24200.0,Oily,4.0,0.4,130.0,1,46-55
CUST09243,18,Male,71200.0,Dry,7.0,0.51,320.0,0,18-25
CUST04943,29,Female,78200.0,Normal,7.0,0.7,190.0,1,26-35
CUST07477,21,Male,56100.0,Dry,0.0,0.0,100.0,1,18-25
CUST05228,29,Female,85900.0,Combination,4.0,0.26,140.0,1,26-35
CUST02456,33,Male,34100.0,Combination,6.0,0.45,140.0,1,26-35
CUST07067,42,Female,34900.0,Sensitive,2.0,0.16,110.0,0,36-45
CUST01544,31,Female,37900.0,Dry,3.0,0.18,120.0,0,26-35
CUST04636,19,Female,,Dry,3.0,0.27,160.0,0,18-25
CUST02733,51,Male,43600.0,Oily,2.0,0.13,110.0,0,46-55
CUST04424,24,Female,49500.0,Combination,4.0,0.31,,0,18-25
CUST05197,33,Male,41800.0,Oily,2.0,0.19,110.0,0,26-35
CUST04048,26,Female,36400.0,Normal,1.0,0.08,100.0,1,26-35
CUST07008,18,MALE,15000.0,Normal,1.0,0.08,100.0,0,18-25
CUST04000,18,Female,41800.0,Oily,5.0,0.4,160.0,0,18-25
CUST08296,22,Female,47300.0,Dry,3.0,0.23,140.0,0,18-25
CUST01524,30,Female,16300.0,Normal,4.0,0.24,120.0,1,26-35
CUST02311,41,Female,35100.0,Normal,5.0,0.39,100.0,0,36-45
CUST00361,30,Male,46900.0,Normal,6.0,0.52,280.0,1,26-35
CUST02612,41,Female,83400.0,Combination,3.0,0.33,140.0,1,36-45
CUST09610,30,Female,20400.0,Normal,7.0,0.62,290.0,0,26-35
CUST02021,32,Female,44300.0,Oily,2.0,0.16,110.0,0,26-35
CUST07904,26,Male,25400.0,Dry,2.0,0.15,100.0,1,26-35
CUST00102,46,Male,48400.0,Sensitive,5.0,0.41,240.0,0,46-55
CUST06276,31,Female,66600.0,Normal,5.0,0.44,250.0,1,26-35
CUST04973,43,Male,55000.0,Sensitive,5.0,0.5,240.0,0,36-45
CUST01077,47,Female,28300.0,Dry,6.0,0.52,,1,46-55
CUST02821,18,Female,40800.0,Dry,2.0,0.23,110.0,0,18-25
CUST08297,31,Male,,Dry,4.0,0.25,130.0,0,26-35
CUST08734,30,Female,37500.0,Normal,4.0,0.39,180.0,1,26-35
CUST01480,51,Female,53600.0,Normal,5.0,0.47,150.0,0,46-55
CUST02997,19,Female,38000.0,Dry,3.0,0.27,130.0,0,18-25
CUST03945,46,Female,16300.0,Combination,4.0,0.27,100.0,1,46-55
CUST09283,38,Female,51100.0,Dry,2.0,0.24,,0,36-45
CUST00591,19,Female,22700.0,,2.0,0.13,100.0,0,18-25
CUST07260,21,Female,41600.0,Combination,5.0,0.39,230.0,1,18-25
CUST02914,18,Female,34900.0,Dry,1.0,0.04,100.0,0,18-25
CUST07509,24,Female,44600.0,Combination,1.0,0.06,100.0,1,18-25
CUST04956,55,Female,31000.0,Dry,5.0,0.46,180.0,0,46-55
CUST03335,33,Female,60100.0,Combination,5.0,0.36,210.0,1,26-35
CUST05993,35,Male,,Dry,6.0,0.42,210.0,1,26-35
CUST00519,42,Male,91200.0,Normal,3.0,0.19,220.0,0,36-45
CUST00440,37,Male,,,3.0,0.34,,0,36-45
CUST08112,40,Female,68200.0,Oily,2.0,0.17,100.0,1,36-45
CUST00765,36,Female,21600.0,Oily,2.0,0.19,100.0,1,36-45
CUST00488,37,Female,25500.0,Dry,,0.36,190.0,1,36-45
CUST06171,47,Female,37300.0,Normal,4.0,0.37,180.0,0,46-55
CUST09408,18,Female,77400.0,Sensitive,2.0,0.07,110.0,0,18-25
CUST08361,23,Female,22200.0,Sensitive,4.0,0.38,140.0,1,18-25
CUST07488,43,Female,28900.0,Oily,6.0,0.49,,1,36-45
CUST03800,31,Female,35600.0,Dry,4.0,0.36,180.0,0,26-35
CUST05339,35,Female,50800.0,Normal,2.0,0.11,100.0,1,26-35
CUST07293,30,Male,33500.0,Oily,5.0,0.46,200.0,1,26-35
CUST08635,25,Female,,Oily,5.0,0.43,360.0,0,18-25
CUST03383,53,Female,50500.0,Oily,5.0,0.4,140.0,1,46-55
CUST03291,30,Female,33300.0,Dry,4.0,0.38,150.0,0,26-35
CUST04484,35,Male,70100.0,Combination,4.0,0.37,180.0,1,26-35
CUST01510,33,Female,66100.0,Normal,2.0,0.17,120.0,0,26-35
CUST06467,39,Female,,Combination,6.0,0.42,150.0,0,36-45
CUST09138,31,Male,30300.0,Oily,5.0,0.37,180.0,1,26-35
CUST06310,18,Male,64600.0,Combination,5.0,0.45,250.0,1,18-25
CUST02871,18,Female,36900.0,Normal,3.0,0.2,140.0,0,18-25
CUST05664,35,Female,62800.0,Oily,5.0,0.47,180.0,1,26-35
CUST08927,32,Female,25400.0,Combination,5.0,0.38,130.0,1,26-35
CUST01632,23,Female,40500.0,Sensitive,6.0,0.59,240.0,1,18-25
CUST05442,18,Female,27300.0,Sensitive,,0.13,100.0,0,18-25
CUST04958,18,Female,65000.0,Oily,7.0,0.53,250.0,0,18-25
CUST03149,52,Female,118300.0,Sensitive,2.0,0.25,190.0,0,46-55
CUST04705,40,Male,29400.0,Normal,8.0,0.75,230.0,1,36-45
CUST09785,53,Male,38200.0,Combination,,0.16,100.0,0,46-55
CUST02961,18,Female,104900.0,Dry,3.0,0.24,210.0,0,18-25
CUST08857,19,Male,29000.0,Oily,1.0,0.15,100.0,1,18-25
CUST06052,28,Male,,Sensitive,1.0,0.03,100.0,0,26-35
CUST02875,33,Male,25200.0,Oily,0.0,0.0,100.0,1,26-35
CUST02070,30,Female,59500.0,Oily,5.0,0.49,160.0,0,26-35
CUST01617,64,Female,19800.0,Combination,3.0,0.19,120.0,0,56+
CUST00015,37,Female,55400.0,Sensitive,1.0,0.17,100.0,0,36-45
CUST07332,59,Female,68200.0,Combination,5.0,0.45,130.0,0,56+
CUST01156,33,Female,53400.0,Oily,4.0,0.39,160.0,1,26-35
CUST01248,18,Male,35000.0,Sensitive,9.0,0.74,220.0,1,18-25
CUST03266,36,Male,59300.0,Combination,2.0,0.15,110.0,1,36-45
CUST02030,27,Female,31300.0,Combination,1.0,0.09,100.0,0,26-35
CUST02211,41,Female,45300.0,Dry,2.0,0.11,100.0,0,36-45
CUST08932,18,Female,67300.0,Normal,3.0,0.24,150.0,0,18-25
CUST02125,32,Male,41300.0,Oily,6.0,0.46,240.0,1,26-35
CUST01459,52,Female,24800.0,Combination,3.0,0.22,100.0,0,46-55
CUST01072,20,Female,55400.0,Dry,5.0,0.47,220.0,1,18-25
CUST01579,18,Male,40900.0,Oily,3.0,0.24,130.0,1,18-25
CUST01714,31,Female,21500.0,Combination,1.0,0.12,100.0,1,26-35
CUST00334,21,Male,26700.0,Oily,2.0,0.21,100.0,0,18-25
CUST01079,26,Female,51300.0,Normal,5.0,0.37,170.0,0,26-35
CUST06860,37,Female,19000.0,Sensitive,3.0,0.22,100.0,1,36-45
CUST00933,45,Female,67700.0,,6.0,0.54,220.0,1,36-45
CUST05380,43,Female,36400.0,Normal,6.0,0.49,260.0,0,36-45
CUST07283,46,Female,27400.0,Sensitive,7.0,0.56,220.0,1,46-55
CUST08589,40,Male,55500.0,Normal,8.0,0.64,270.0,0,36-45
CUST00264,26,Male,49400.0,Dry,5.0,0.37,,0,26-35
CUST01964,29,Female,25900.0,Dry,7.0,0.65,230.0,0,26-35
CUST08398,37,Male,32000.0,Dry,4.0,0.31,190.0,1,36-45
CUST05814,42,Female,27000.0,Oily,5.0,0.38,120.0,1,36-45
CUST09198,50,Male,27800.0,Dry,4.0,0.42,120.0,0,46-55
CUST00583,29,Male,91000.0,Combination,5.0,0.44,210.0,1,26-35
CUST07403,18,Female,45500.0,Combination,2.0,0.12,130.0,0,18-25
CUST01122,32,Female,41100.0,Sensitive,4.0,0.35,110.0,1,26-35
CUST07094,26,Female,28100.0,Combination,8.0,0.68,190.0,1,26-35
CUST00484,38,Male,22900.0,Oily,4.0,0.33,170.0,0,36-45
CUST01576,18,Male,17600.0,Sensitive,6.0,0.58,210.0,0,18-25
CUST02964,24,Male,47100.0,Normal,4.0,0.41,140.0,0,18-25
CUST08676,30,Female,34900.0,Dry,4.0,0.31,110.0,0,26-35
CUST06381,28,Female,46600.0,Normal,2.0,0.16,100.0,1,26-35
CUST05314,30,Female,34000.0,Combination,2.0,0.19,120.0,0,26-35
CUST06339,46,Male,88400.0,Normal,9.0,0.72,330.0,0,46-55
CUST03694,18,Female,51200.0,Dry,6.0,0.5,240.0,0,18-25
CUST09627,18,Female,95600.0,Normal,2.0,0.25,140.0,1,18-25
CUST06965,48,Female,74700.0,Sensitive,6.0,0.62,220.0,0,46-55
CUST00368,23,Male,20800.0,Combination,8.0,0.65,140.0,0,18-25
CUST00625,37,Male,20400.0,Oily,2.0,0.18,100.0,1,36-45
CUST08447,47,Male,58000.0,Normal,2.0,0.12,120.0,0,46-55
CUST09199,56,,34100.0,Combination,7.0,0.55,,0,56+
CUST09404,39,Male,74600.0,Normal,6.0,0.59,290.0,1,36-45
CUST04030,34,Female,28600.0,Normal,7.0,0.63,,0,26-35
CUST00533,27,Female,59300.0,Dry,1.0,0.1,100.0,1,26-35
CUST05174,21,Female,25500.0,Oily,8.0,0.73,260.0,1,18-25
CUST03429,53,Male,32100.0,Sensitive,,0.51,200.0,0,46-55
CUST06693,18,Male,23100.0,Combination,2.0,0.12,100.0,1,18-25
CUST09867,18,Female,54200.0,Oily,2.0,0.13,120.0,1,18-25
CUST04377,18,Female,36100.0,Oily,3.0,0.29,130.0,1,18-25
CUST07318,30,Female,32800.0,Combination,3.0,0.29,100.0,0,26-35
CUST08637,34,Female,29800.0,Oily,4.0,0.33,150.0,1,26-35
CUST08785,28,Female,39100.0,Oily,1.0,0.12,100.0,1,26-35
CUST08017,38,Female,48700.0,Normal,6.0,0.56,160.0,1,36-45
CUST09432,21,Female,47100.0,Oily,4.0,0.32,200.0,1,18-25
CUST07051,38,Male,58200.0,Combination,3.0,0.26,170.0,1,36-45
CUST03124,38,Female,49800.0,,3.0,0.24,,0,36-45
CUST00961,50,Male,36100.0,Oily,4.0,0.33,180.0,0,46-55
CUST01311,19,Female,47200.0,Oily,4.0,0.36,170.0,0,18-25
CUST08015,23,Male,24900.0,Oily,1.0,0.13,,1,18-25
CUST03338,37,Female,88400.0,Sensitive,4.0,0.28,160.0,0,36-45
CUST03058,27,Female,38100.0,Combination,6.0,0.41,260.0,0,26-35
CUST00077,27,Female,16000.0,Combination,4.0,0.29,100.0,0,26-35
CUST09451,37,Female,70800.0,Normal,6.0,0.45,240.0,0,36-45
CUST05447,18,Male,32500.0,Normal,1.0,0.02,100.0,1,18-25
CUST05707,43,Female,33500.0,Combination,4.0,0.32,160.0,0,36-45
CUST06348,29,Male,56400.0,Normal,7.0,0.58,,1,26-35
CUST05830,26,F,33200.0,Dry,5.0,0.42,140.0,1,26-35
CUST07873,32,Female,32500.0,Oily,4.0,0.37,130.0,0,26-35
CUST09802,18,Female,26100.0,Dry,8.0,0.72,310.0,0,18-25
CUST06868,34,Male,20000.0,Combination,2.0,0.17,100.0,0,26-35
CUST08271,37,Male,33300.0,Dry,4.0,0.35,,1,36-45
CUST07498,34,Female,38000.0,Oily,6.0,0.52,120.0,1,26-35
CUST00004,42,Female,109800.0,Dry,3.0,0.21,,0,36-45
CUST09762,18,Male,31000.0,Dry,2.0,0.17,110.0,1,18-25
CUST02168,18,Male,25800.0,Oily,5.0,0.36,170.0,0,18-25
CUST00291,29,Male,72200.0,Combination,2.0,0.15,100.0,0,26-35
CUST09218,46,Female,40600.0,Combination,3.0,0.23,,0,46-55
CUST09297,32,Female,57300.0,,6.0,0.48,170.0,0,26-35
CUST09683,32,Female,68300.0,Oily,2.0,0.2,130.0,1,26-35
CUST01124,29,Male,,Oily,4.0,0.31,100.0,1,26-35
CUST01278,50,Male,44700.0,Oily,5.0,0.45,230.0,0,46-55
CUST04618,21,Male,64700.0,Normal,2.0,0.08,110.0,0,18-25
CUST05130,33,Male,40400.0,Combination,,0.05,100.0,0,26-35
CUST06216,29,Female,31400.0,Sensitive,3.0,0.19,100.0,0,26-35
CUST01254,35,Male,47900.0,Combination,3.0,0.32,150.0,0,26-35
CUST00136,21,Male,39600.0,Normal,2.0,0.22,100.0,1,18-25
CUST06932,41,Male,43000.0,Combination,7.0,0.6,290.0,1,36-45
CUST06217,32,Male,23500.0,Combination,9.0,0.75,300.0,0,26-35
CUST03315,44,Female,71800.0,Dry,5.0,0.36,250.0,0,36-45
CUST08908,18,Male,35800.0,Sensitive,7.0,0.59,210.0,0,18-25
CUST03054,31,Male,,Dry,6.0,0.57,250.0,0,26-35
CUST03185,40,Female,50400.0,Sensitive,6.0,0.6,220.0,0,36-45
CUST05913,38,Female,71500.0,Combination,2.0,0.21,160.0,0,36-45
CUST04818,30,Male,42600.0,Combination,5.0,0.46,160.0,0,26-35
CUST08177,24,Male,39500.0,Dry,9.0,0.72,250.0,1,18-25
CUST09453,55,Female,18400.0,Oily,6.0,0.43,150.0,0,46-55
CUST02933,45,Female,25600.0,Combination,2.0,0.15,100.0,1,36-45
CUST02128,26,Female,42100.0,,6.0,0.52,170.0,0,26-35
CUST04345,26,Female,61500.0,Dry,1.0,0.05,100.0,1,26-35
CUST05158,37,Female,43200.0,Sensitive,6.0,0.53,260.0,1,36-45
CUST01489,36,Male,36100.0,Oily,2.0,0.14,100.0,1,36-45
CUST09252,26,Male,37700.0,Normal,6.0,0.51,260.0,1,26-35
CUST05653,41,Male,39200.0,Oily,4.0,0.28,140.0,1,36-45
CUST00331,49,Male,49700.0,Normal,5.0,0.46,230.0,0,46-55
CUST04268,36,Male,20600.0,Combination,7.0,0.67,280.0,0,36-45
CUST08378,27,Male,20400.0,Oily,9.0,0.74,260.0,1,26-35
CUST01414,46,Female,73200.0,Oily,5.0,0.44,160.0,1,46-55
CUST09913,35,Male,17100.0,Combination,2.0,0.07,100.0,0,26-35
CUST06521,44,Male,51500.0,Oily,5.0,0.39,190.0,1,36-45
CUST01499,40,Male,,Normal,4.0,0.36,100.0,1,36-45
CUST08184,38,Male,25500.0,Normal,7.0,0.55,170.0,0,36-45
CUST07212,20,Female,65400.0,Sensitive,7.0,0.57,290.0,0,18-25
CUST02615,18,,25000.0,Sensitive,5.0,0.44,,1,18-25
CUST06189,51,Male,31400.0,Normal,3.0,0.31,100.0,0,46-55
CUST00624,25,Male,82300.0,Oily,1.0,0.03,100.0,0,18-25
CUST06487,31,Female,53200.0,Dry,3.0,0.22,160.0,0,26-35
CUST03318,25,Male,43300.0,Dry,5.0,0.44,180.0,1,18-25
CUST01598,35,Female,15000.0,Sensitive,4.0,0.29,150.0,1,26-35
CUST07133,30,Male,27900.0,Normal,4.0,0.32,100.0,1,26-35
CUST01189,39,Male,39200.0,Normal,5.0,0.43,160.0,1,36-45
CUST06583,34,Male,15000.0,Oily,6.0,0.5,250.0,1,26-35
CUST03884,46,Female,46800.0,Combination,2.0,0.13,110.0,0,46-55
CUST07224,30,Female,21400.0,Normal,6.0,0.55,150.0,1,26-35
CUST02336,33,Female,36700.0,Normal,0.0,0.08,100.0,0,26-35
CUST08872,48,Female,22800.0,Dry,0.0,0.03,100.0,0,46-55
CUST03699,20,Male,76800.0,Normal,2.0,0.15,110.0,1,18-25
CUST01394,37,Male,71500.0,Oily,4.0,0.36,220.0,0,36-45
CUST06759,51,Male,24500.0,,3.0,0.26,110.0,0,46-55
CUST03236,38,Female,38900.0,Oily,5.0,0.39,120.0,0,36-45
CUST04630,21,Female,20900.0,Oily,5.0,0.44,100.0,1,18-25
CUST04177,37,Female,18900.0,Oily,4.0,0.31,100.0,1,36-45
CUST02408,28,Female,67600.0,Dry,5.0,0.4,230.0,1,26-35
CUST04554,36,Male,27400.0,Combination,5.0,0.51,140.0,0,36-45
CUST08048,21,Female,15800.0,Combination,5.0,0.35,130.0,1,18-25
CUST04249,25,Male,56000.0,Normal,4.0,0.33,120.0,0,18-25
CUST03283,26,Female,26800.0,Combination,2.0,0.24,100.0,1,26-35
CUST04794,31,Female,34500.0,Oily,7.0,0.6,170.0,0,26-35
CUST07538,36,Female,46400.0,Oily,2.0,0.21,110.0,0,36-45
CUST06101,28,Male,61800.0,,2.0,0.22,120.0,1,26-35
CUST04783,23,Female,17800.0,Oily,2.0,0.2,100.0,0,18-25
CUST03060,29,Female,42500.0,Sensitive,6.0,0.6,190.0,1,26-35
CUST05716,29,Male,94000.0,Oily,6.0,0.51,270.0,1,26-35
CUST07445,31,Male,46600.0,Normal,7.0,0.64,170.0,1,26-35
CUST06791,40,Female,57300.0,Combination,6.0,0.54,170.0,0,36-45
CUST03482,42,Female,43500.0,Oily,4.0,0.29,110.0,0,36-45
CUST03799,41,Female,64000.0,Sensitive,6.0,0.47,230.0,0,36-45
CUST05435,22,Female,58700.0,Combination,4.0,0.3,210.0,1,18-25
CUST00145,23,Female,74600.0,Sensitive,5.0,0.42,170.0,1,18-25
CUST09587,44,Male,33000.0,Normal,4.0,0.36,150.0,0,36-45
CUST02192,22,Female,,Dry,2.0,0.14,100.0,1,18-25
CUST01069,48,Male,42500.0,Combination,2.0,0.23,100.0,0,46-55
CUST09736,18,Female,61800.0,Oily,6.0,0.52,270.0,1,18-25
CUST03488,35,Female,35300.0,Normal,4.0,0.28,160.0,1,26-35
CUST02575,31,Male,29100.0,Normal,4.0,0.17,170.0,0,26-35
CUST02359,45,Male,36600.0,Combination,2.0,0.21,100.0,0,36-45
CUST09048,70,Female,55300.0,Oily,6.0,0.56,170.0,0,56+
CUST01958,19,Female,59600.0,Oily,5.0,0.51,,0,18-25
CUST07136,60,Female,66300.0,Combination,5.0,0.44,160.0,0,56+
CUST02685,18,Female,50400.0,Oily,3.0,0.19,140.0,1,18-25
CUST02565,44,Female,24700.0,Sensitive,4.0,0.33,180.0,0,36-45
CUST04895,23,Female,50900.0,Combination,7.0,0.62,230.0,0,18-25
CUST05523,23,Female,45300.0,Sensitive,8.0,0.73,310.0,1,18-25
CUST01057,34,Male,77700.0,Sensitive,4.0,0.35,,1,26-35
CUST09197,18,Female,69900.0,Oily,8.0,0.68,170.0,1,18-25
CUST09902,35,Female,50500.0,Dry,8.0,0.66,360.0,0,26-35
CUST07289,25,Male,23200.0,Sensitive,8.0,0.72,260.0,1,18-25
CUST07382,23,Male,18500.0,Dry,4.0,0.45,150.0,0,18-25
CUST04780,32,Male,42200.0,Combination,3.0,0.24,100.0,1,26-35
CUST06387,48,Male,51000.0,Dry,2.0,0.23,110.0,1,46-55
CUST05658,28,Male,38300.0,Normal,1.0,0.12,100.0,1,26-35
CUST03486,44,Female,40400.0,Dry,4.0,0.27,,0,36-45
CUST01733,30,Male,15000.0,Combination,3.0,0.22,110.0,1,26-35
CUST01085,33,Male,58600.0,Dry,5.0,0.44,200.0,1,26-35
CUST09309,27,Male,27000.0,Sensitive,1.0,0.06,100.0,1,26-35
CUST08020,23,Female,96500.0,Normal,8.0,0.64,340.0,1,18-25
CUST08188,20,Female,32200.0,Normal,3.0,0.22,120.0,0,18-25
CUST00001,35,Male,19600.0,Combination,2.0,0.13,100.0,0,26-35
CUST07507,18,Female,44900.0,Oily,4.0,0.34,170.0,1,18-25
CUST00544,30,Female,28600.0,Combination,2.0,0.24,100.0,1,26-35
CUST00350,48,Female,31100.0,Sensitive,5.0,0.38,130.0,0,46-55
CUST00648,18,Male,45900.0,Normal,4.0,0.33,200.0,1,18-25
CUST02073,18,Female,50200.0,Normal,4.0,0.33,130.0,1,18-25
CUST05655,26,Male,38700.0,Sensitive,6.0,0.44,180.0,0,26-35
CUST03299,27,Female,47400.0,Normal,9.0,0.74,230.0,1,26-35
CUST00458,23,Female,16300.0,Oily,4.0,0.36,110.0,1,18-25
CUST05643,40,Male,23700.0,Dry,4.0,0.25,140.0,1,36-45
CUST08719,47,Male,47800.0,Combination,3.0,0.21,100.0,1,46-55
CUST03622,25,Female,36400.0,Normal,1.0,0.05,100.0,0,18-25
CUST01148,28,Female,26700.0,Sensitive,3.0,0.24,130.0,0,26-35
CUST07164,36,Male,42000.0,Combination,3.0,0.31,130.0,1,36-45
CUST00795,18,Female,25700.0,Dry,1.0,0.06,100.0,0,18-25
CUST00132,18,Female,33100.0,Normal,3.0,0.3,,1,18-25
CUST01108,23,Female,45100.0,Sensitive,,0.38,190.0,1,18-25
CUST09964,44,F,25300.0,Dry,2.0,0.21,100.0,0,36-45
CUST04399,21,Male,48900.0,Oily,4.0,0.32,160.0,1,18-25
CUST05585,26,Female,34100.0,Sensitive,3.0,0.27,100.0,1,26-35
CUST05437,26,M,26400.0,Oily,3.0,0.26,100.0,1,26-35
CUST02068,32,Female,58100.0,Dry,4.0,0.35,180.0,0,26-35
CUST03906,59,Male,40900.0,Oily,3.0,0.23,,1,56+
CUST08244,48,Female,47600.0,Dry,4.0,0.17,180.0,1,46-55
CUST05825,18,Male,41600.0,Sensitive,6.0,0.48,220.0,1,18-25
CUST04522,36,Male,24600.0,Combination,5.0,0.39,150.0,1,36-45
CUST07261,33,Female,27700.0,Normal,2.0,0.22,100.0,1,26-35
CUST00593,52,Male,34900.0,Normal,6.0,0.47,140.0,1,46-55
CUST03273,30,Female,16000.0,Oily,5.0,0.42,160.0,1,26-35
CUST07353,18,Male,38800.0,Sensitive,0.0,0.0,100.0,1,18-25
CUST09793,18,Female,27100.0,Combination,4.0,0.37,170.0,1,18-25
CUST05717,32,Female,27100.0,,10.0,0.84,340.0,1,26-35
CUST06038,38,Male,49100.0,Sensitive,4.0,0.34,170.0,1,36-45
CUST07986,34,Female,40000.0,,5.0,0.4,150.0,1,26-35
CUST03034,36,Female,30700.0,Normal,5.0,0.46,150.0,1,36-45
CUST03398,29,Male,,Combination,2.0,0.17,100.0,1,26-35
CUST07744,37,Male,42300.0,Normal,3.0,0.24,130.0,0,36-45
CUST01624,45,Female,91600.0,Normal,5.0,0.44,250.0,0,36-45
CUST09224,22,Male,,Sensitive,4.0,0.36,220.0,1,18-25
CUST09729,18,Male,64300.0,Oily,2.0,0.15,,0,18-25
CUST01673,33,Male,46800.0,Normal,3.0,0.32,110.0,0,26-35
CUST01112,29,Female,30300.0,Combination,8.0,0.76,160.0,1,26-35
CUST08148,29,Female,26200.0,Normal,4.0,0.4,140.0,1,26-35
CUST03128,37,Female,50800.0,Sensitive,3.0,0.22,100.0,1,36-45
CUST09919,26,Male,36100.0,Combination,3.0,0.31,130.0,1,26-35
CUST00266,43,Male,24900.0,Combination,7.0,0.57,130.0,1,36-45
CUST09984,32,Male,37700.0,Sensitive,3.0,0.24,110.0,1,26-35
CUST08656,34,Male,54100.0,Combination,4.0,0.3,160.0,1,26-35
CUST07540,30,Female,37400.0,Dry,7.0,0.59,290.0,1,26-35
CUST09663,29,Male,27700.0,Dry,2.0,0.13,100.0,1,26-35
CUST01433,22,Male,50500.0,Oily,6.0,0.5,220.0,1,18-25
CUST08848,18,Female,18700.0,Normal,3.0,0.36,100.0,1,18-25
CUST06399,21,Female,29500.0,Normal,4.0,0.24,100.0,1,18-25
CUST07956,18,Male,38600.0,Normal,1.0,0.07,100.0,0,18-25
CUST06364,32,Female,83200.0,Dry,2.0,0.13,130.0,1,26-35
CUST00317,33,Male,66700.0,Oily,0.0,0.0,100.0,0,26-35
CUST07682,38,Female,53000.0,Normal,,0.33,190.0,1,36-45
CUST01150,43,Female,44700.0,Oily,7.0,0.53,180.0,1,36-45
CUST07737,44,Male,53900.0,Combination,0.0,0.08,,0,36-45
CUST06181,32,Female,22700.0,Normal,5.0,0.46,120.0,0,26-35
CUST07366,33,Female,55600.0,Combination,2.0,0.16,100.0,0,26-35
CUST08948,28,female,30800.0,Normal,4.0,0.35,140.0,1,26-35
CUST01502,25,M,31200.0,Dry,1.0,0.1,100.0,0,18-25
CUST02393,18,Female,32800.0,Dry,4.0,0.34,120.0,1,18-25
CUST04693,35,Female,55200.0,Oily,4.0,0.34,180.0,0,26-35
CUST01794,29,Female,43200.0,Normal,2.0,0.13,100.0,1,26-35
CUST00104,40,Male,30000.0,Normal,5.0,0.5,120.0,0,36-45
CUST08943,44,Male,31100.0,Sensitive,3.0,0.29,100.0,0,36-45
CUST09064,44,Female,43500.0,Normal,8.0,0.7,280.0,0,36-45
CUST04760,26,Female,62000.0,Sensitive,3.0,0.21,160.0,0,26-35
CUST06581,18,Male,39900.0,Sensitive,4.0,0.37,100.0,0,18-25
CUST00736,34,Female,72700.0,Normal,5.0,0.37,270.0,1,26-35
CUST00994,46,Male,24200.0,Oily,6.0,0.5,120.0,1,46-55
CUST08741,37,Male,43400.0,Sensitive,5.0,0.48,210.0,1,36-45
CUST02996,24,Male,,Normal,3.0,0.28,120.0,0,18-25
CUST08212,30,Female,83900.0,Oily,6.0,0.53,250.0,1,26-35
CUST04609,19,Female,80400.0,Oily,3.0,0.21,180.0,1,18-25
CUST06333,29,Female,,Normal,3.0,0.18,100.0,0,26-35
CUST06386,55,Male,64900.0,Normal,2.0,0.17,130.0,0,46-55
CUST02486,31,Female,38300.0,Normal,5.0,0.4,250.0,0,26-35
CUST09653,40,Female,33400.0,Dry,7.0,0.57,300.0,0,36-45
CUST02120,40,Male,64800.0,Oily,2.0,0.17,120.0,0,36-45
CUST09824,33,Male,46600.0,Combination,4.0,0.25,170.0,1,26-35
CUST05218,45,Male,,Oily,5.0,0.54,160.0,1,36-45
CUST08204,23,Male,21900.0,Normal,2.0,0.13,100.0,1,18-25
CUST00734,30,Male,48000.0,Oily,4.0,0.33,150.0,1,26-35
CUST07031,30,Male,19500.0,Normal,3.0,0.32,100.0,1,26-35
CUST04255,23,Female,40900.0,Sensitive,4.0,0.38,150.0,1,18-25
CUST00009,32,Female,33600.0,Normal,6.0,0.47,240.0,1,26-35
CUST03768,37,Male,43300.0,Combination,4.0,0.36,170.0,1,36-45
CUST01748,35,Female,82000.0,Dry,7.0,0.58,360.0,0,26-35
CUST04986,37,Female,24700.0,Sensitive,4.0,0.41,130.0,1,36-45
CUST04076,23,Female,179400.0,Oily,3.0,0.23,310.0,0,18-25
CUST02216,32,Female,61100.0,Normal,8.0,0.69,230.0,0,26-35
CUST00568,25,Female,22200.0,Combination,3.0,0.2,130.0,1,18-25
CUST08960,18,Male,52500.0,Normal,1.0,0.13,100.0,0,18-25
CUST06709,41,Female,30500.0,Combination,5.0,0.47,190.0,0,36-45
CUST08538,54,Female,27400.0,Oily,5.0,0.44,210.0,0,46-55
CUST09594,32,Female,25500.0,Normal,3.0,0.25,100.0,1,26-35
CUST04190,55,Male,38400.0,Normal,3.0,0.3,100.0,0,46-55
CUST02345,41,Female,87800.0,Dry,3.0,0.21,120.0,1,36-45
CUST08856,18,Female,41900.0,Normal,4.0,0.33,120.0,0,18-25
CUST07673,43,Male,,Sensitive,3.0,0.2,130.0,0,36-45
CUST08142,44,Female,55800.0,Normal,4.0,0.38,180.0,1,36-45
CUST08811,26,Female,32500.0,Oily,8.0,0.67,280.0,1,26-35
CUST04511,29,Male,26500.0,Oily,2.0,0.17,100.0,1,26-35
