Id,sex,age_group,status,tenure,total,region,income,purchased,quantity
4484,Male,26-35,Active,40.0,1170.0,West,38400.0,0,4
1510,Female,26-35,Inactive,2.0,40.0,West,37700.0,0,2
6467,Male,36-45,Active,42.0,750.0,South,21400.0,1,4
9138,Female,46-55,Inactive,31.0,660.0,South,43700.0,0,2
6310,Female,56+,Active,9.0,330.0,North,60800.0,0,2
2871,Female,46-55,Inactive,75.0,590.0,West,15000.0,0,5
5664,Male,36-45,Inactive,116.0,2860.0,South,36000.0,1,9
8927,Female,56+,Active,49.0,1120.0,North,38200.0,0,7
1632,Female,26-35,New,98.0,2010.0,East,21200.0,1,10
5442,Female,56+,New,35.0,1350.0,South,61400.0,0,0
4958,Male,26-35,Active,14.0,420.0,East,34100.0,0,1
3149,Female,26-35,Active,70.0,1270.0,South,,1,7
4705,Male,18-25,Inactive,75.0,1450.0,North,35900.0,0,7
9785,Female,18-25,Active,30.0,1960.0,West,65600.0,1,4
2961,Female,18-25,Active,93.0,,North,63300.0,1,4
8857,Female,36-45,Active,110.0,2500.0,West,31300.0,1,8
6052,Female,26-35,Active,43.0,1120.0,East,27900.0,1,0
2875,Male,26-35,Active,30.0,1120.0,West,69500.0,1,7
2070,Female,36-45,New,86.0,1670.0,East,33400.0,1,10
1617,Male,26-35,New,86.0,1350.0,East,33200.0,1,8
15,Male,56+,New,32.0,890.0,East,27900.0,1,2
7332,Female,26-35,Active,83.0,3280.0,East,88900.0,1,5
1156,Male,18-25,New,32.0,660.0,,22400.0,1,0
1248,Male,26-35,Active,42.0,2620.0,North,63400.0,0,3
3266,Male,26-35,New,10.0,140.0,North,35800.0,1,2
2030,Female,26-35,Active,67.0,1940.0,West,72400.0,1,8
2211,Female,46-55,New,78.0,910.0,West,,0,6
8932,Male,36-45,Inactive,32.0,1960.0,South,87100.0,0,5
2125,Male,56+,Active,44.0,700.0,East,26700.0,1,5
1459,Female,46-55,Active,113.0,5010.0,North,48300.0,1,10
1072,Female,18-25,New,9.0,210.0,South,49800.0,0,0
1579,Female,36-45,Active,64.0,2300.0,North,38200.0,1,4
1714,Female,26-35,Active,64.0,3570.0,West,56700.0,1,6
334,Female,18-25,Active,2.0,70.0,West,46100.0,0,0
1079,Female,26-35,Active,68.0,2100.0,North,31100.0,1,9
6860,Male,46-55,Active,14.0,410.0,South,34300.0,1,0
933,Male,36-45,Inactive,116.0,3230.0,West,57600.0,0,5
5380,Female,46-55,New,82.0,570.0,North,18600.0,1,6
7283,Male,56+,Active,22.0,520.0,South,44200.0,1,2
8589,Female,18-25,Active,21.0,790.0,East,54200.0,1,3
264,Male,26-35,Inactive,36.0,770.0,South,28400.0,1,5
1964,Male,26-35,New,87.0,2650.0,West,47100.0,1,9
8398,Female,26-35,Inactive,73.0,2810.0,South,69100.0,1,7
5814,Female,56+,Active,27.0,2250.0,South,89600.0,1,7
9198,Male,36-45,Active,14.0,230.0,East,31400.0,0,4
583,Male,26-35,New,14.0,480.0,South,72600.0,0,2
7403,Male,26-35,Active,101.0,4270.0,South,57800.0,1,5
1122,Male,36-45,Active,28.0,460.0,West,24400.0,1,4
7094,Female,18-25,New,65.0,2840.0,West,64200.0,1,5
484,Male,36-45,Active,1.0,30.0,East,41300.0,1,2
1576,Male,18-25,Active,103.0,1750.0,South,30700.0,1,5
2964,Female,46-55,New,35.0,880.0,South,32500.0,1,4
8676,Female,18-25,Inactive,11.0,390.0,South,38000.0,1,2
6381,Female,56+,Active,42.0,1730.0,West,50600.0,0,2
5314,Female,36-45,New,99.0,2420.0,East,34300.0,1,8
6339,Male,26-35,Active,98.0,,South,51700.0,1,7
3694,Female,18-25,New,54.0,810.0,South,22600.0,1,2
9627,Male,36-45,Active,98.0,3070.0,North,42200.0,1,9
6965,Male,36-45,Active,103.0,3390.0,,61400.0,1,7
368,Female,26-35,New,116.0,1680.0,East,18800.0,1,12
625,Female,26-35,Active,17.0,300.0,North,,1,1
8447,Male,26-35,New,107.0,3640.0,North,36800.0,1,5
9199,Male,36-45,Active,19.0,810.0,West,49900.0,0,2
9404,Female,36-45,Inactive,116.0,880.0,North,18900.0,0,4
4030,Female,36-45,Active,20.0,840.0,West,71700.0,1,3
533,Male,26-35,Active,53.0,1060.0,,31300.0,1,2
5174,Male,46-55,Inactive,72.0,1110.0,South,27400.0,1,4
3429,Female,18-25,Active,14.0,250.0,,30700.0,1,3
6693,Female,36-45,Active,19.0,200.0,South,21000.0,1,1
9867,Male,46-55,Active,48.0,990.0,East,43700.0,0,2
4377,Female,26-35,New,5.0,170.0,North,47800.0,0,2
7318,Female,18-25,Inactive,83.0,2290.0,South,53200.0,0,6
8637,Male,46-55,Inactive,116.0,6530.0,,59800.0,0,10
8785,Female,26-35,Active,63.0,1400.0,East,36400.0,1,3
8017,Female,46-55,Active,8.0,290.0,North,41700.0,0,0
9432,Male,46-55,Active,62.0,,West,47600.0,0,5
7051,Female,26-35,Active,9.0,190.0,West,23700.0,0,1
3124,Female,56+,Active,100.0,1270.0,East,25300.0,0,7
961,Female,18-25,Active,1.0,60.0,North,80600.0,0,4
1311,Male,26-35,Inactive,90.0,3420.0,East,40400.0,1,3
8015,Male,18-25,Inactive,85.0,1210.0,South,22500.0,0,6
3338,Female,46-55,New,93.0,3270.0,East,36600.0,1,5
3058,Male,36-45,Active,21.0,440.0,North,30200.0,1,2
77,Male,36-45,New,28.0,550.0,North,20000.0,0,6
9451,Female,46-55,Inactive,63.0,1330.0,West,25100.0,1,9
5447,Female,26-35,Inactive,90.0,1080.0,West,24200.0,1,6
5707,Female,36-45,New,5.0,130.0,North,40800.0,1,1
6348,Female,46-55,New,107.0,3790.0,East,36600.0,1,11
5830,Female,18-25,Active,94.0,3340.0,East,61600.0,1,8
7873,Male,26-35,Active,84.0,1650.0,East,35600.0,1,5
9802,Female,36-45,New,54.0,2330.0,South,48500.0,1,9
6868,Male,36-45,Active,43.0,1110.0,North,61100.0,1,4
8271,Female,18-25,Active,69.0,2670.0,North,65300.0,0,5
7498,Female,46-55,Active,67.0,5450.0,North,129900.0,1,7
4,Female,18-25,New,50.0,1220.0,East,62400.0,0,2
9762,Male,36-45,New,89.0,2430.0,South,67700.0,1,10
2168,Male,56+,Inactive,13.0,370.0,West,39300.0,0,2
291,Female,26-35,Inactive,14.0,160.0,East,27700.0,1,4
9218,Female,36-45,New,10.0,260.0,West,60300.0,0,1
9297,Male,26-35,Active,92.0,2720.0,North,32300.0,1,5
9683,Female,36-45,Active,6.0,120.0,North,30000.0,1,0
1124,Male,18-25,Active,86.0,1250.0,South,21600.0,1,5
1278,Male,18-25,Active,,850.0,South,59100.0,1,3
4618,Female,36-45,Active,105.0,1360.0,West,22500.0,1,8
5130,Female,26-35,Active,113.0,1850.0,South,26800.0,0,3
6216,Male,36-45,New,36.0,720.0,South,34500.0,1,4
1254,Female,18-25,Active,14.0,,North,39900.0,1,3
136,Male,18-25,New,101.0,2740.0,South,52500.0,0,10
6932,Female,18-25,Active,88.0,1480.0,South,17000.0,0,4
6217,Female,36-45,Active,119.0,2150.0,West,35900.0,0,9
3315,Male,18-25,Inactive,83.0,2080.0,East,54100.0,0,4
8908,Female,18-25,Active,30.0,,,88300.0,1,4
3054,Female,26-35,Inactive,44.0,750.0,West,18600.0,1,5
3185,Male,36-45,Active,77.0,,North,57400.0,1,6
5913,Female,26-35,Active,70.0,5800.0,West,102700.0,1,7
4818,Female,56+,Active,49.0,1280.0,North,60400.0,0,3
8177,Female,18-25,Active,118.0,2320.0,North,28100.0,1,8
9453,Female,36-45,Active,84.0,720.0,South,20700.0,1,10
2933,Female,26-35,Active,2.0,,North,33200.0,1,0
2128,Male,36-45,Active,3.0,140.0,West,50400.0,0,2
4345,Female,26-35,New,92.0,3670.0,South,44600.0,1,9
5158,Female,26-35,New,18.0,460.0,North,56000.0,0,1
1489,Female,26-35,New,85.0,1450.0,East,31000.0,1,4
9252,Male,26-35,Active,56.0,910.0,East,38500.0,1,6
5653,Female,46-55,Active,8.0,200.0,South,30300.0,1,7
331,Female,26-35,New,65.0,1650.0,North,32900.0,1,7
4268,Female,46-55,Active,10.0,290.0,East,31600.0,0,2
8378,Female,26-35,New,82.0,2020.0,East,36500.0,1,4
1414,Female,36-45,Active,48.0,,North,96900.0,1,7
9913,Female,26-35,New,72.0,1460.0,West,23500.0,0,7
6521,Female,46-55,Active,58.0,2100.0,West,52300.0,0,6
1499,Male,36-45,Active,28.0,750.0,South,27900.0,1,0
8184,Male,46-55,Inactive,83.0,3590.0,South,54700.0,0,3
7212,Female,46-55,Active,63.0,2440.0,South,57600.0,1,2
2615,Male,18-25,Active,113.0,2390.0,South,46400.0,1,7
6189,Female,56+,Active,50.0,410.0,,18500.0,1,5
624,Female,36-45,Active,92.0,4160.0,,82000.0,1,9
6487,Male,36-45,Active,12.0,120.0,North,24500.0,0,1
3318,Male,26-35,Active,1.0,30.0,North,38300.0,1,1
1598,Male,26-35,Active,70.0,590.0,West,17300.0,1,3
7133,Male,56+,Active,100.0,1920.0,West,30200.0,0,9
1189,Male,26-35,Active,115.0,2310.0,West,41600.0,1,9
6583,Female,18-25,New,16.0,400.0,North,42800.0,1,0
3884,Female,26-35,Active,87.0,2430.0,North,46000.0,0,9
7224,Male,26-35,Active,41.0,820.0,,26000.0,1,4
2336,Female,26-35,Active,22.0,380.0,North,19800.0,1,1
8872,Female,18-25,Active,63.0,930.0,East,34800.0,1,8
3699,Male,26-35,Active,16.0,520.0,North,45900.0,0,0
1394,Male,26-35,New,118.0,5220.0,South,68800.0,1,11
6759,Male,26-35,Active,60.0,1950.0,East,53400.0,1,7
3236,Male,18-25,New,70.0,2200.0,East,69900.0,1,2
4630,Male,26-35,New,58.0,1420.0,East,53900.0,1,7
4177,Female,36-45,New,88.0,1120.0,North,17600.0,0,8
2408,Male,18-25,Active,93.0,3990.0,East,47500.0,1,5
4554,Female,46-55,New,57.0,2870.0,West,99900.0,1,4
8048,Female,36-45,New,75.0,2000.0,West,30800.0,0,6
4249,Male,18-25,Active,19.0,350.0,West,26800.0,0,1
3283,Male,56+,Active,108.0,1150.0,West,25900.0,1,8
4794,Female,46-55,Inactive,86.0,2010.0,South,37400.0,1,3
7538,Female,18-25,Active,25.0,880.0,North,,1,2
6101,Female,36-45,New,104.0,1750.0,North,21900.0,1,11
4783,Female,36-45,Active,42.0,560.0,West,20900.0,1,7
3060,Male,36-45,Inactive,117.0,6490.0,South,86800.0,1,9
5716,Male,26-35,New,105.0,2090.0,South,31700.0,0,8
7445,Male,46-55,New,39.0,930.0,West,43000.0,0,3
6791,Male,36-45,Active,19.0,470.0,West,44600.0,0,2
3482,Female,18-25,Inactive,23.0,270.0,West,,1,1
3799,Male,18-25,New,46.0,470.0,North,,1,1
5435,Female,18-25,Active,62.0,1370.0,South,37400.0,1,8
145,Female,26-35,New,115.0,3540.0,South,41700.0,0,5
9587,Male,18-25,Active,104.0,1430.0,West,26200.0,0,6
2192,Female,18-25,New,89.0,,West,59800.0,0,6
1069,Male,26-35,New,64.0,2830.0,West,45900.0,1,8
9736,Female,36-45,Active,100.0,2620.0,West,28700.0,1,8
3488,Female,18-25,Active,82.0,1430.0,North,28400.0,1,7
2575,Female,36-45,Active,98.0,3150.0,South,42300.0,1,10
2359,Female,56+,Active,55.0,1000.0,North,35600.0,1,4
9048,Male,26-35,Active,105.0,2270.0,East,42200.0,1,12
1958,Male,18-25,Active,60.0,750.0,East,19200.0,0,6
7136,Female,56+,Inactive,2.0,50.0,South,37900.0,1,1
2685,Male,18-25,Active,94.0,1090.0,South,29300.0,1,10
2565,Female,26-35,Active,29.0,550.0,South,42800.0,1,1
4895,Female,26-35,Active,78.0,2830.0,West,49200.0,1,3
5523,Male,26-35,Active,112.0,5810.0,East,52300.0,0,4
1057,Female,18-25,Inactive,18.0,310.0,South,19400.0,0,0
9197,Female,18-25,Active,,80.0,South,50400.0,0,0
9902,Male,26-35,Active,75.0,2630.0,South,40200.0,0,4
7289,Female,26-35,Inactive,4.0,,West,68600.0,0,1
7382,Male,26-35,Inactive,56.0,550.0,North,15000.0,1,4
4780,Female,18-25,Active,9.0,210.0,East,29400.0,1,4
6387,Male,18-25,Active,86.0,4240.0,West,50200.0,1,10
5658,Female,46-55,Active,52.0,1350.0,West,43500.0,1,3
3486,Female,46-55,Active,31.0,720.0,North,42500.0,0,2
1733,Female,56+,Inactive,47.0,830.0,North,19800.0,0,8
1085,Female,26-35,Active,112.0,2740.0,East,60400.0,1,9
9309,Male,36-45,Active,58.0,2690.0,South,,1,4
8020,Female,36-45,Active,50.0,1250.0,South,53500.0,1,0
8188,Male,36-45,New,53.0,1690.0,West,33500.0,1,6
1,Female,36-45,Active,10.0,140.0,North,30300.0,1,2
7507,Female,36-45,Active,39.0,1430.0,West,40600.0,1,3
544,Female,46-55,Active,102.0,2140.0,South,24500.0,1,10
350,Male,46-55,New,49.0,2080.0,South,61700.0,1,4
648,Female,46-55,Active,9.0,320.0,South,49400.0,0,1
2073,Male,26-35,Active,4.0,140.0,South,45600.0,1,1
5655,Male,18-25,Active,120.0,2160.0,South,39900.0,1,6
3299,Female,26-35,Active,42.0,1020.0,West,,1,5
458,Female,18-25,Active,48.0,1120.0,North,32900.0,0,4
5643,Female,26-35,New,31.0,860.0,North,73500.0,1,2
8719,Female,18-25,Active,107.0,800.0,South,15000.0,1,8
3622,Male,36-45,New,26.0,1340.0,West,62500.0,1,3
1148,Female,18-25,Active,41.0,1160.0,West,39800.0,0,3
7164,Female,18-25,Active,31.0,550.0,South,39300.0,0,0
795,Male,18-25,New,44.0,1950.0,East,57900.0,0,3
132,Female,18-25,Active,0.0,0.0,West,26700.0,0,0
1108,Male,26-35,Active,51.0,520.0,South,15500.0,1,5
9964,Female,56+,New,98.0,2830.0,West,41500.0,1,7
4399,Male,18-25,Active,73.0,2880.0,West,67900.0,0,4
5585,Female,46-55,Active,40.0,870.0,South,32600.0,0,0
5437,Female,26-35,New,61.0,3440.0,East,56700.0,1,6
2068,Female,56+,Inactive,117.0,,East,31700.0,0,4
3906,Female,56+,New,8.0,370.0,South,76000.0,0,0
8244,Male,26-35,Active,22.0,800.0,North,49800.0,0,2
5825,Male,26-35,New,47.0,780.0,South,24500.0,0,7
4522,Male,26-35,Active,61.0,1970.0,South,39600.0,0,4
7261,Female,36-45,Active,101.0,2870.0,,40500.0,1,15
593,Male,36-45,Active,104.0,1580.0,South,25600.0,1,8
3273,Female,46-55,Inactive,6.0,210.0,South,52800.0,0,2
7353,Female,36-45,New,107.0,,North,39400.0,1,7
9793,Male,56+,Active,40.0,860.0,West,30300.0,0,5
5717,Female,18-25,Active,20.0,620.0,South,48700.0,1,5
6038,Male,26-35,Active,53.0,940.0,West,34000.0,0,2
7986,Male,26-35,Inactive,73.0,1740.0,South,31600.0,1,4
3034,Male,18-25,New,54.0,540.0,South,18200.0,0,5
3398,Male,26-35,Active,28.0,230.0,East,20900.0,1,1
7744,Female,46-55,Inactive,64.0,1930.0,West,46300.0,0,3
1624,Male,36-45,Inactive,67.0,3900.0,West,68600.0,0,4
9224,Female,36-45,Inactive,62.0,1480.0,East,32100.0,0,6
9729,Female,18-25,Active,,980.0,West,37400.0,1,4
1673,Female,26-35,New,88.0,2600.0,North,56200.0,0,13
1112,Male,26-35,Active,74.0,2240.0,West,37500.0,1,7
8148,Male,46-55,Active,78.0,1050.0,South,30100.0,1,7
3128,Male,36-45,Active,46.0,590.0,South,28200.0,0,4
9919,Male,18-25,Active,58.0,890.0,North,21400.0,1,8
266,Male,26-35,Inactive,34.0,1780.0,West,61400.0,0,7
9984,Female,26-35,Active,71.0,1070.0,West,24800.0,1,6
8656,Male,36-45,New,26.0,660.0,East,27200.0,0,3
7540,Male,46-55,New,13.0,590.0,South,53700.0,1,1
9663,Male,26-35,New,41.0,930.0,South,38200.0,1,2
1433,Male,36-45,New,83.0,1670.0,East,45800.0,1,7
8848,Female,46-55,Inactive,98.0,3430.0,East,46300.0,0,3
6399,Female,36-45,Active,66.0,2800.0,South,61300.0,1,4
7956,Female,26-35,Active,76.0,4660.0,West,66000.0,1,7
6364,Male,26-35,Active,20.0,680.0,South,59200.0,1,3
317,Male,26-35,Inactive,29.0,270.0,East,23500.0,0,2
7682,Female,26-35,New,120.0,3140.0,North,50000.0,0,10
1150,Female,36-45,New,39.0,1210.0,North,37100.0,0,6
7737,Female,18-25,Active,93.0,1310.0,North,32900.0,1,11
6181,Male,56+,Active,16.0,470.0,North,31400.0,0,0
7366,Male,18-25,Active,67.0,3400.0,West,101800.0,0,5
8948,Female,18-25,Active,66.0,1800.0,East,49600.0,0,5
1502,Female,26-35,Active,24.0,320.0,South,23800.0,1,2
2393,Male,46-55,Active,112.0,1510.0,South,24900.0,1,4
4693,Female,36-45,New,54.0,1520.0,North,28500.0,1,7
1794,Female,18-25,Inactive,27.0,,East,15700.0,1,5
104,Female,46-55,Inactive,100.0,6060.0,West,60800.0,1,8
8943,Male,26-35,New,119.0,2820.0,North,32100.0,1,8
9064,Female,56+,New,37.0,1380.0,South,60400.0,0,4
4760,Female,26-35,Active,9.0,100.0,North,24100.0,0,2
6581,Female,46-55,Inactive,89.0,3580.0,West,64400.0,1,7
736,Female,26-35,Active,90.0,1650.0,East,39500.0,1,11
994,Male,18-25,Inactive,39.0,1510.0,North,52600.0,0,3
8741,Male,46-55,Active,113.0,3480.0,West,59100.0,1,5
2996,Female,26-35,Active,96.0,2240.0,East,27600.0,0,10
8212,Female,46-55,New,101.0,2830.0,West,,1,9
4609,Male,36-45,Active,52.0,1620.0,South,45000.0,1,4
6333,Female,56+,Active,3.0,60.0,South,,1,0
6386,Female,26-35,Inactive,23.0,800.0,West,35700.0,0,3
2486,Male,36-45,New,9.0,450.0,South,59900.0,1,0
9653,Male,36-45,Inactive,2.0,30.0,South,32000.0,0,0
2120,Male,26-35,Active,101.0,2130.0,West,37600.0,1,5
9824,Male,46-55,Inactive,28.0,620.0,North,30600.0,0,4
5218,Male,46-55,Active,55.0,750.0,North,23400.0,0,5
8204,Female,18-25,New,15.0,150.0,East,18400.0,1,2
734,Male,56+,Inactive,69.0,2220.0,North,59500.0,1,4
7031,Male,36-45,Active,35.0,1440.0,North,48600.0,1,1
4255,Female,46-55,Active,33.0,1380.0,North,106700.0,1,2
9,Male,18-25,Active,46.0,960.0,East,,0,3
3768,Male,26-35,Active,26.0,630.0,West,27800.0,1,4
1748,Female,18-25,Active,45.0,610.0,North,24500.0,1,4
4986,Male,46-55,Active,95.0,7200.0,West,83700.0,1,5
4076,Male,26-35,Active,29.0,590.0,South,28000.0,1,4
2216,Male,18-25,Active,5.0,270.0,East,61700.0,0,4
568,Male,46-55,Active,6.0,200.0,East,,0,0
8960,Female,26-35,Active,28.0,640.0,South,28400.0,1,3
6709,Female,36-45,Inactive,41.0,2120.0,North,58800.0,1,5
8538,Female,46-55,Inactive,12.0,340.0,North,,1,1
9594,Female,26-35,Inactive,68.0,1330.0,South,22200.0,0,5
4190,Female,46-55,New,52.0,2430.0,South,80200.0,0,6
2345,Female,46-55,New,114.0,1770.0,South,16800.0,0,18
8856,Male,26-35,Active,67.0,1730.0,West,30400.0,1,4
7673,Female,26-35,Active,70.0,1690.0,West,36800.0,0,1
8142,Male,26-35,Active,63.0,1300.0,West,36000.0,0,5
8811,Female,36-45,New,28.0,750.0,North,65500.0,0,3
4511,Female,56+,Active,118.0,1420.0,West,28000.0,1,4
7765,Female,18-25,Active,64.0,2280.0,West,52600.0,0,2
1184,Male,46-55,New,42.0,1150.0,South,48900.0,0,3
7721,Male,36-45,Active,25.0,270.0,South,18400.0,1,1
3816,Male,56+,New,112.0,4280.0,West,74100.0,1,4
7586,Male,56+,Active,118.0,2410.0,West,39300.0,0,9
6600,Male,36-45,Active,27.0,280.0,North,26200.0,1,2
9620,Female,36-45,New,3.0,50.0,South,24400.0,1,1
2868,Female,36-45,Active,4.0,,East,26700.0,0,2
2863,Male,26-35,Inactive,108.0,3270.0,North,36900.0,1,5
2179,Male,26-35,New,87.0,1560.0,North,30900.0,1,7
6830,Female,36-45,Active,112.0,,West,51100.0,1,5
5607,Male,26-35,Active,76.0,710.0,West,15000.0,1,4
4784,Female,46-55,Active,66.0,2150.0,North,,1,6
9076,Male,18-25,Active,114.0,6260.0,North,55200.0,1,10
8095,Male,26-35,Active,67.0,1310.0,South,51400.0,0,3
37,Male,46-55,Active,76.0,2410.0,South,35300.0,0,7
4305,Male,56+,New,110.0,,North,33800.0,1,8
2674,Female,36-45,Active,26.0,340.0,West,32500.0,1,4
9529,Female,36-45,Inactive,21.0,530.0,West,54900.0,1,5
7790,Male,18-25,Active,82.0,1550.0,East,22900.0,1,9
972,Male,46-55,Active,37.0,1280.0,West,48700.0,1,6
1619,Female,26-35,Active,5.0,50.0,East,19800.0,1,2
5711,Female,56+,Inactive,14.0,480.0,South,56000.0,0,0
5458,Female,26-35,New,44.0,630.0,North,37000.0,1,3
2146,Female,18-25,Active,8.0,460.0,South,,1,3
578,Female,26-35,Active,24.0,670.0,North,39900.0,0,2
1834,Male,26-35,Active,40.0,1440.0,North,53700.0,1,4
6897,Female,46-55,Active,111.0,1980.0,North,28800.0,0,9
1881,Female,36-45,Active,86.0,3140.0,North,49100.0,1,4
2479,Male,56+,Active,63.0,780.0,South,24300.0,0,5
3461,Female,18-25,Active,10.0,120.0,South,18700.0,0,2
1663,Female,26-35,Active,87.0,680.0,South,18900.0,1,5
6648,Male,26-35,Active,58.0,1050.0,South,30800.0,0,2
1225,Male,18-25,Inactive,93.0,2370.0,South,31800.0,0,9
3520,Female,36-45,Active,107.0,2460.0,East,31200.0,1,8
4270,Female,36-45,Active,37.0,700.0,South,24900.0,1,2
211,Female,18-25,Inactive,35.0,1210.0,East,62400.0,1,3
6232,Female,46-55,New,66.0,1950.0,North,41600.0,0,9
9052,Female,18-25,Active,45.0,1450.0,North,49100.0,0,6
5049,Male,36-45,Inactive,106.0,1960.0,South,45400.0,1,8
5564,Male,46-55,Active,4.0,50.0,South,15000.0,0,0
7772,Male,26-35,New,116.0,7160.0,North,63300.0,1,9
9004,Male,26-35,New,113.0,2040.0,North,22600.0,0,9
1319,Female,36-45,Active,113.0,2170.0,South,19900.0,1,9
638,Female,46-55,New,114.0,650.0,South,15000.0,1,8
48,Male,26-35,New,118.0,1430.0,East,24400.0,1,3
3636,Male,18-25,Active,21.0,940.0,North,76400.0,0,1
8012,Female,46-55,Active,80.0,4440.0,East,56600.0,1,8
7697,Male,26-35,New,82.0,3540.0,,57200.0,1,8
3354,Male,36-45,New,4.0,80.0,West,37400.0,0,0
5971,Male,26-35,Active,116.0,2770.0,South,33200.0,1,8
1157,Male,46-55,Active,,3310.0,North,58900.0,1,11
2911,Female,26-35,Active,40.0,250.0,West,15000.0,1,2
7416,Female,26-35,Inactive,47.0,1050.0,South,23200.0,0,1
5357,Female,18-25,Active,109.0,2310.0,South,35900.0,1,4
5850,Female,56+,Inactive,110.0,2460.0,East,34300.0,0,6
3401,Male,26-35,Active,61.0,1840.0,South,40000.0,1,5
3310,Male,26-35,Active,104.0,1180.0,,22300.0,1,6
7914,Female,56+,Active,46.0,920.0,West,33800.0,1,2
7955,Female,56+,Active,22.0,,North,18400.0,1,3
2123,Male,18-25,Inactive,59.0,4200.0,South,72100.0,0,0
6483,Female,36-45,Inactive,49.0,1190.0,South,27800.0,1,2
4394,Female,46-55,Inactive,72.0,2200.0,South,44100.0,0,7
7593,Female,18-25,New,37.0,350.0,South,17700.0,0,6
3024,Female,18-25,Active,32.0,1970.0,North,62100.0,0,3
7670,Female,36-45,New,8.0,120.0,West,29300.0,0,1
7287,Female,36-45,Active,118.0,9540.0,South,95000.0,1,10
8833,Male,46-55,New,22.0,550.0,North,48000.0,0,4
8842,Male,26-35,Active,62.0,2380.0,South,49200.0,1,5
5621,Male,46-55,New,50.0,1420.0,South,43600.0,0,7
743,Female,18-25,New,115.0,5620.0,East,50800.0,0,4
3300,Male,36-45,Inactive,91.0,3590.0,North,71800.0,1,9
5139,Male,36-45,Active,19.0,970.0,North,70700.0,1,2
5211,Female,36-45,New,114.0,1650.0,South,15000.0,0,9
5493,Male,46-55,Inactive,86.0,2140.0,East,64500.0,1,6
9287,Female,36-45,Active,64.0,3110.0,West,65800.0,1,6
8166,Female,18-25,New,16.0,550.0,South,36700.0,0,2
6721,Male,26-35,Inactive,53.0,2180.0,South,73000.0,0,7
7432,Female,18-25,Active,103.0,1290.0,East,22400.0,1,3
4662,Female,26-35,Active,22.0,,West,47000.0,0,4
8122,Female,26-35,Active,109.0,2800.0,East,34700.0,0,9
7829,Female,26-35,New,74.0,3320.0,North,56000.0,0,10
3711,Female,18-25,Active,99.0,1690.0,South,27300.0,0,5
800,Female,46-55,Active,71.0,1470.0,West,23300.0,1,7
6731,Female,18-25,Active,25.0,670.0,North,41800.0,0,3
7179,Female,46-55,Active,23.0,360.0,West,30100.0,1,4
4632,Male,18-25,Inactive,80.0,3300.0,East,73800.0,1,4
4130,Female,26-35,New,54.0,2600.0,North,49000.0,1,4
4635,Female,18-25,Active,,920.0,East,30500.0,1,5
7252,Female,46-55,Inactive,45.0,,East,42100.0,0,7
3686,Male,18-25,New,77.0,1070.0,South,28000.0,0,7
8000,Female,26-35,Active,15.0,570.0,South,46200.0,1,1
5519,Male,26-35,Active,91.0,4810.0,West,64000.0,1,5
1692,Female,36-45,Active,7.0,290.0,West,58800.0,0,0
3782,Female,56+,New,46.0,1120.0,East,50300.0,1,1
7700,Female,26-35,Inactive,26.0,590.0,West,47300.0,0,3
1419,Female,46-55,Active,79.0,900.0,West,23500.0,1,7
7683,Female,26-35,Inactive,49.0,900.0,North,41300.0,0,6
7013,Male,56+,Active,29.0,480.0,East,36200.0,1,4
6569,Female,46-55,Active,106.0,2200.0,East,24600.0,1,10
587,Male,36-45,New,37.0,1190.0,North,45600.0,1,4
7303,Female,36-45,Active,98.0,3520.0,West,64700.0,1,8
7718,Female,36-45,Active,27.0,670.0,North,39300.0,1,1
3523,Male,36-45,New,44.0,2080.0,South,58800.0,1,4
6148,Male,18-25,New,119.0,3560.0,East,30500.0,1,10
336,Female,56+,Active,4.0,140.0,West,46400.0,1,0
5407,Male,26-35,Inactive,24.0,580.0,South,32900.0,0,3
6839,Female,26-35,Active,96.0,1620.0,North,37700.0,1,13
5667,Male,36-45,Active,49.0,580.0,West,21400.0,0,4
3459,Male,36-45,New,109.0,2940.0,South,27800.0,1,10
2621,Female,36-45,Active,76.0,1340.0,West,27300.0,1,6
857,Female,36-45,New,94.0,1710.0,East,31700.0,1,6
8867,Male,18-25,Inactive,99.0,3420.0,East,51300.0,0,9
2992,Female,26-35,Active,73.0,7960.0,South,122300.0,1,7
5791,Female,36-45,Inactive,39.0,930.0,South,28400.0,0,2
24,Female,56+,New,56.0,1510.0,South,27500.0,0,6
7749,Male,36-45,New,71.0,2150.0,East,35700.0,1,4
1727,Male,26-35,Inactive,12.0,340.0,East,40400.0,1,4
8403,Female,18-25,Active,65.0,3790.0,West,60800.0,0,4
3772,Female,26-35,New,91.0,1940.0,West,25100.0,0,6
9450,Male,56+,Active,102.0,2670.0,South,43400.0,0,10
382,Female,36-45,Active,89.0,1250.0,North,30300.0,1,7
3071,Male,36-45,Active,38.0,980.0,East,29800.0,1,5
8760,Male,26-35,Active,23.0,250.0,North,24400.0,1,4
9158,Male,46-55,Inactive,34.0,2170.0,West,80100.0,0,7
3873,Male,46-55,Inactive,74.0,4690.0,South,80400.0,0,7
790,Female,18-25,Active,27.0,680.0,North,,1,3
8459,Female,46-55,Inactive,2.0,30.0,North,22700.0,0,5
